university_id,embedding
130,"[0.010990824, -0.013309928, -0.006648319, -0.015296781, -0.031895984, 0.01661249, -0.01855283, 0.01911101, -0.00924319, -0.03649432, -0.010625349, 0.006528709, 0.023921987, 0.0023921987, -0.02002802, -0.0065519665, 0.013416247, -0.025849035, -0.002780931, -0.0058774995, -0.022141129, 0.010731669, -0.01650617, -0.0138348825, -0.013462762, 0.0041797026, 0.019536288, 0.0058010817, -0.024985187, 0.014991112, -0.0062462967, 0.0024470198, -0.047684494, 0.00052537, 0.019270489, -0.0022426862, -0.01853954, 0.004355795, 0.023217617, -0.009847885, 0.007768001, 0.015841672, -0.0044255676, 0.032826282, -0.004608305, -0.021290569, -0.012858068, -0.013183673, -0.010073815, 0.032401003, -0.005495412, 0.01670552, -0.009595375, 0.007090211, -0.026433796, -0.025849035, -0.0036846504, 0.01796807, -0.013469407, -0.0421027, 0.010618704, -0.025290856, -0.04181032, -0.002133044, 6.935715e-05, 0.005674827, -0.040959757, -0.0009801369, -0.00039039354, -0.007841095, 0.025795875, 0.030141704, 0.0027111585, 0.006575224, 0.029716425, 0.007229756, -0.012964388, -0.000977645, 0.0033457556, -0.016200501, -0.0037577455, -0.029105084, -0.0042893454, -0.030939102, 0.013715273, 0.012240083, -0.005395737, 0.048854012, -0.015177172, -0.0055984096, 0.03830176, 0.0143000325, 0.01857941, 0.013901332, -0.019576158, 0.012233438, 0.01826045, 0.003300902, -0.000120440556, -0.004262765, 0.019509709, -0.01782188, -0.01977551, -0.009289705, -0.04904007, -0.003541783, -0.011701839, -0.0055718296, 0.00885778, -0.008598626, -0.031098584, 0.023151167, 0.00899068, -0.003654748, 0.010412709, -0.03920548, 0.016280241, 0.0052063544, 0.010220004, -0.021117799, 0.015828382, 0.01964261, 0.016253661, -0.029636683, 0.0358564, -0.006409099, -0.011588873, -0.006635029, 0.0010100395, 0.0052993847, 0.004688045, 0.0068842163, 0.021742428, 0.023549868, -0.023137877, 0.013635533, 0.0020533039, 0.0056914394, -0.028307684, -0.042873517, 0.010698444, 0.034208443, -0.021117799, -0.00903055, -0.003300902, 0.008578691, -0.0005988803, 0.01574864, 0.012333114, 0.010738314, 0.010485805, -0.030779622, 0.014911372, 0.038514398, -0.00420296, 0.021582948, 0.025011767, 0.03660064, -0.00911029, 0.0011628744, 0.0014328273, -0.010033945, 0.012173633, 0.007827805, -0.013874752, 0.01812755, 0.00844579, 0.007356011, 0.005209677, 0.013914622, -0.021968357, 0.01799465, -0.020400139, -0.0091568045, 0.045611255, 0.023988437, 0.027377386, -0.01815413, -0.025423756, -0.011774934, 8.036292e-05, -0.0024104724, 0.02006789, 0.022420218, -0.013575727, 0.005315997, 0.011595518, -0.00053118437, 0.00887107, -0.01702448, 0.024626356, 0.009808015, 0.004395665, 0.0014403029, -0.61835676, -0.025091507, 0.001807439, -0.0058642095, 0.007302851, 0.005548572, 0.010764894, 0.011283204, 0.025171246, -0.03155044, -0.009037195, 0.006508774, 0.012944452, -0.01791491, -0.005442252, -0.013210253, 0.0030118446, -0.014539252, 0.016466301, -0.01685171, -0.014326612, 0.020745678, -0.015801802, 0.03484636, -0.0019436615, 0.015934702, 0.0034919456, -0.03590956, 0.00915016, 0.008007221, -0.0105389645, 0.014499382, 0.031151744, -0.011057274, 0.048189513, 0.002888912, -0.010299744, 0.01658591, 0.040321838, 0.020240659, -0.006488839, -0.013356443, 0.0049837474, 0.0052628373, -0.01691816, 0.0046182727, 0.01775543, -0.0011296493, 0.025809165, 0.01572206, -0.003134777, -0.03832834, 0.017090932, 0.0025765973, 0.02087858, -0.015070852, 0.003714553, -0.038753618, -0.0133830225, -0.00082730205, 0.015482842, 0.01787504, 0.006555289, -0.013981072, 0.00393716, 0.03617536, -0.03354394, 0.0032959182, 0.01913759, 0.023124587, -0.0053591896, 0.00954886, 0.01693145, 0.0064689037, 0.01827374, 0.011349654, 0.03965734, 0.0039271927, -0.013010903, 0.015296781, -0.005615022, -0.014113972, 0.007209821, -0.022765758, -0.017064352, -0.050076693, -0.01839335, -0.016253661, 0.007236401, -0.010379484, 0.005668182, -0.012359694, 0.010950954, -0.002013434, 0.012738458, 0.052415732, -0.0015084142, -0.0074025257, -0.008744815, -0.0187256, 0.0045850477, -0.010970889, 0.007954061, 0.01748963, 0.01760924, 0.027071714, -0.0062230392, -0.00891094, 0.05098041, -0.016227081, -0.012598913, -0.0049305875, -0.022460088, 0.011362944, -0.01751621, -0.03378316, 0.013316573, 0.026845785, 0.023669478, 0.01884521, 0.017316861, 0.009409315, 0.0024370523, -0.006050269, -0.0045784023, 0.023722637, -0.01001401, 0.015004402, -0.009289705, -0.01674539, 0.032188363, -0.009276415, 0.03973708, -0.011422749, 0.026207866, -0.0032427583, 0.003694618, 0.014698732, 0.00919003, -0.012691943, -0.008179991, -0.006784541, 0.011887899, -0.032108624, -0.012193568, -0.011183529, 0.014751892, 0.005894112, -0.008704945, 0.008631851, -0.010485805, -0.014658862, -0.01562903, 0.018313609, -0.03484636, -0.006575224, 0.00417638, 0.012811553, -0.01964261, -0.0013331524, 0.011263269, 0.0052628373, -0.05082093, 0.007189886, 0.00026725346, 0.0029885871, 0.0041996376, 0.008824555, -0.025463626, -0.030248024, -0.015921412, 0.00421625, 0.010306389, 0.028440585, 0.0029703134, -0.0043724077, -0.030726463, -0.009116935, -0.00895081, -0.025835745, 0.01799465, 0.0057944367, -0.026766045, -0.007761356, 0.0071566612, 0.0040634153, -0.006030334, -0.002626435, -0.011642033, 0.007741421, -0.0009510651, 0.025357306, -0.02000144, 0.0028722996, 0.00908371, 0.03543112, -0.0016953046, -0.030194864, 0.013927912, 0.0020184177, 0.0138348825, 0.006718091, 0.017263701, -0.008598626, 0.024400426, -0.021197539, 0.023071427, -0.007774646, 0.009794725, 0.027124874, 0.014632282, -0.0148050515, -0.03388948, -0.024732677, -0.025835745, 0.03668038, 0.0019071139, 0.006023689, -0.0035384605, -0.010771539, -0.01812755, -0.023815667, 0.010253229, 0.00040077633, 0.0069107963, 0.020174209, -0.0026845785, 0.014087392, -0.011881254, 0.0016728778, -0.007163306, -0.014924662, 0.012140408, 0.0063924864, -0.00892423, 0.03495268, 0.032826282, -0.023656188, 0.011642033, 0.009847885, 0.003787648, 0.041092657, 0.025370596, -0.013874752, 0.01771556, -0.0027028522, -0.000977645, 0.01973564, 0.011024049, 0.008797975, 0.008047091, 0.030035384, 0.0152702015, -0.030194864, 0.03846124, -0.013130513, -0.0030666657, 0.020758968, -0.015575872, 0.0033906093, 0.0016346691, 0.0053990595, 0.0059040794, -0.006249619, 0.032347843, -0.016067602, 0.001940339, -0.012047378, -0.007209821, -0.0334642, -0.015536002, 0.0047113025, 0.0008879376, -0.00440231, 0.011256624, -0.012612203, 0.014698732, -0.01755608, 0.00251347, 0.0034155282, -0.00788761, 0.006389164, 0.0169979, 0.0354577, 0.005495412, -0.003488623, 0.010332969, -0.010166844, -0.008784685, 0.004781075, -0.014446222, -0.01667894, -0.016346691, 0.013289993, -0.034341343, -0.01695803, -0.0032045494, -0.012711878, -0.0355906, -0.0062728766, 0.004661465, -0.023855537, -0.03335788, -0.010206714, 0.028732965, -0.011529068, -0.010239939, 0.01851296, 0.011376234, -0.004528565, 0.007189886, -0.03763726, -0.012672008, 0.0050668097, 0.030806202, 0.0031447446, -0.01669223, -0.007229756, 0.05270811, -0.00889765, 0.021263989, -0.009316285, -0.025131376, 0.012333114, 0.05151201, 0.044654377, -0.005830984, 0.008638496, 0.027962144, -0.022539828, -0.01674539, -0.028653225, -0.0061067515, -0.0026397249, -0.00961531, -0.005824339, 0.020200789, 0.0180611, 0.025968647, -0.013137158, -0.0028291072, -0.031816244, 0.022380348, 0.021396888, 0.006957311, 0.010937664, 0.017250411, 0.031975724, 0.0014328273, 0.027802665, 0.024772547, 0.01812755, -0.010798119, 0.0096352445, 0.014884792, 0.005734632, 0.01683842, 0.008532176, -0.024573196, 0.022101257, -0.020825418, -0.0002556247, 0.0010017332, 0.0019968215, 0.02102477, 0.01767569, 0.024599776, -0.025490206, 0.012346404, -0.011642033, -0.008013866, -0.0047378824, 0.0173966, -0.009276415, 0.0419698, -0.012153698, -0.0020632714, -0.011549003, -0.008047091, -0.028467165, -0.010598769, 0.002133044, -0.022406928, -0.0156689, -0.0060004317, -0.030115124, 0.009701694, -0.010379484, -0.014326612, -0.0062861666, -0.00930964, -0.010758249, -0.014193712, 0.024054887, 0.010220004, 0.0015765254, -0.031869404, -0.01903127, -0.00848566, -0.009050485, -0.0015150591, 0.01671881, 0.00037751885, 0.022353768, 0.00032207466, -0.024586486, -0.006615094, -0.012652073, 0.010299744, 0.03604246, -0.014393062, -0.011356299, 0.0071101463, 0.00436244, 0.022553118, -0.0086717205, 0.0051332596, 0.016359981, -0.011482554, -0.0138614625, 0.030513823, 0.011648678, 0.00783445, -0.01958945, 0.004435535, -0.015017692, -0.012725168, -0.00044770664, 0.014632282, 0.016466301, -0.0022858786, -0.0034254957, -0.017276991, -0.0071367263, 0.030221444, -0.019376809, 0.025623105, 0.010572189, 0.021901907, 0.021662688, -0.010618704, 0.042607717, 0.0010033945, 0.001860599, 0.021343729, -0.0032178394, 0.01657262, 0.02095832, -0.015349941, 0.027324226, 0.011230044, -0.011668613, -0.028148204, 0.01856612, -0.01655933, 0.014911372, -0.00881791, -0.01881863, -0.027324226, -0.0043923426, -0.0169979, 0.010386129, 0.0060203667, 0.0035550732, -0.00065411686, -0.023642898, -0.01744976, -0.016054312, 0.041145816, -0.027164744, -0.0115024885, -0.027510285, 0.024240946, 0.013030838, -0.008179991, 0.008605271, -0.0038441303, 0.0129245175, -0.0055585396, -0.027483705, -0.031895984, -0.00448205, 0.024679517, 0.009090355, 0.027164744, -0.005156517, 0.009721629, 0.028653225, 0.002895557, 0.014844921, -0.011223399, 0.007316141, -0.040428158, 0.048455313, 0.01981538, 0.00465482, 0.00037751885, -0.0167321, -0.020506458, 0.029636683, 0.009774789, 0.007841095, -0.005110002, -0.028786125, -0.006744671, 0.0013962799, -0.022739178, 0.013941202, -0.029450623, -0.025437046, -0.006282844, 0.003154712, 0.0036846504, -0.020785548, 0.014964532, -0.040587638, 0.013256768, -0.024679517, -0.0050800997, -0.0051332596, -0.015190462, -0.022592988, -0.0005664859, 0.029849324, 0.0051266146, 0.025051637, 0.0179282, -0.017290281, 0.0086650755, 3.5690897e-05, -0.008784685, -0.024719387, -0.0063459715, -0.0019270489, 0.01860599, -0.01744976, 0.027217906, -0.022101257, 0.00907042, 0.0020383527, -0.013967782, 0.01689158, -0.013203608, -0.0017459728, 0.0066383514, 0.008113541, 0.006528709, 0.0009103645, 0.0398434, 0.052335992, 0.001900469, -0.021131089, -0.020214079, 0.019283779, -0.010671864, 0.03149728, 0.022885367, -0.0030816172, -0.0033607068, 0.014379772, 0.028812705, 0.00077248085, -0.026167996, 0.01569548, 0.0076749707, 0.011675258, -0.00016519046, 0.01049245, -0.0176624, -0.014831631, -0.0358564, -0.0024320686, -0.03617536, -0.00924319, -0.013216898, 0.028653225, -0.0038972904, 0.01969577, 0.007973996, -0.021609528, -0.00845908, -0.014167132, -0.011010759, 0.010279809, -0.008811265, 0.05693433, -0.024121337, -0.0049472, -0.0067147687, 0.005448897, -0.029397463, 0.007794581, -0.008811265, 0.03593614, -0.023802377, -0.007090211, 0.0096352445, -0.010671864, 0.0020433364, 0.021224119, -9.183593e-05, 0.0035916206, -0.015881542, -0.0014569154, 0.0067347037, 0.015403101, 0.022699308, -0.0012700249, -0.0067147687, -0.032214943, -0.0031962432, -0.023908697, -0.009901045, -0.006515419, -0.0009942576, -0.0047843973, -0.0032709995, 0.008093606, -0.006777896, -0.009050485, -0.0034553981, 0.01742318, -0.01049245, 0.01665236, 0.0027178035, -0.0012268325, -0.03792964, -0.001740989, -0.0054987343, -0.025476916, 0.013675403, -0.01647959, -0.013715273, -0.024161207, -0.0063127466, 0.0048674596, -0.0045916927, -0.016320111, 0.03497926, 0.0031713245, 0.0030135058, -0.0045784023, -0.0076351007, 0.009050485, -0.015469551, 0.0032394358, -0.00037834948, -0.017090932, 0.022699308, 0.012944452, 0.010133619, 0.005601732, -0.028706385, -0.022513248, 0.0011587213, -0.017064352, -0.003893968, 0.01562903, -0.03766384, -0.015429681, -0.00078992394, 0.0062462967, -0.025437046, 0.0050236173, 0.0068177665, -0.010233294, -0.0063193915, 0.029158244, 0.011715129, -0.015349941, -0.013230188, 0.0030251346, -0.025968647, -0.008891005, -0.0088312, 0.025118086, 0.00025064097, -0.0096485345, -0.014884792, 0.0059040794, -0.032188363, 0.00895081, -0.0086850105, 0.038966257, 0.008093606, 0.01565561, -0.012605558, -0.006050269, -0.0062330067, 0.027536865, -0.026978685, -0.020440008, 0.0034620431, -0.0067679286, 0.00832618, 0.0025533398, -0.015549292, 0.00024752613, 0.0119875735, -0.013057418, 0.0009618632, 0.032613643, 0.0054057045, -0.007056986, 0.004435535, -0.0019303714, -0.0068044765, -0.0060070767, -0.0040169004, -0.049784314, 0.0052694823, 0.008412565, -0.008505595, -0.003980353, 0.011402814, -0.025822455, -0.032161783, 0.0115224235, -0.028812705, -0.011715129, -0.0050103273, 0.032188363, 0.028015304, -0.013662113, 0.011196819, 0.022566408, 0.0004539363, 0.007615166, -0.010332969, -0.010758249, -0.03622852, 0.00980137, 0.01997486, -0.013409602, 0.021636108, -0.028786125, -0.01687829, 0.003787648, -0.007203176, -0.029902484, -0.03840808, -0.031178324, 0.01960274, 0.017064352, -0.029902484, -0.017144091, -0.004129865, -0.03814228, -0.008100251, 0.005764534, 0.0034321407, -0.0022975076, -0.012990968, -0.01677197, 0.0015482842, -0.011010759, -0.039152317, 0.014618992, -0.006794509, 0.0019569513, 0.24326003, 0.023151167, 0.01888508, 0.014020942, 0.00083103986, -0.008425855, 0.025051637, 0.015376521, -0.01917746, -0.003648103, -0.024825707, 0.023004977, -0.008591981, -0.0031032134, 0.006628384, -0.029636683, -0.01740989, -0.03388948, -0.010631994, -0.006110074, 0.020280529, -8.275097e-05, -0.0013481036, -0.024466876, 0.01784846, 0.0065253866, -0.0038673878, 0.0032560483, 0.029929064, 0.014207002, -0.024825707, 0.0031630183, 0.01892495, 0.003608233, -0.026221156, -0.00039330072, 0.013303283, -0.013741853, 0.01876547, 0.022460088, -0.0032244844, -0.0068576364, -0.0033640293, -0.03577666, 0.014844921, 0.014127262, -0.028440585, -0.0013198624, -0.016386561, 0.03697276, -0.01847309, 0.013635533, 0.011396169, 0.023137877, -0.0032560483, 0.00950899, 0.026766045, 0.01868573, 0.015416391, -0.0068111215, 0.0037178756, 0.0355906, -0.011117079, 0.024785837, -0.0068975063, 0.0067612836, -0.024905447, -0.0133830225, 0.018313609, 0.011721774, -0.024373846, -0.0062396517, -0.0033324657, -0.008040446, -0.020227369, -0.022127839, 0.027722925, 0.019297069, 0.038913097, 0.05480793, -0.014193712, -0.010140264, -0.022832207, 0.01746305, 0.016373271, -0.0200546, 0.03721198, 0.00045975068, 0.005232935, -0.01746305, 0.0042694104, 0.021476628, -0.005791114, -0.016373271, 0.016865, 0.025942067, 0.01670552, 0.014220293, -0.0338629, 0.02105135, -0.024493456, 0.05326629, -0.00069813995, 0.01698461, 0.005887467, -0.021131089, -0.01663907, -0.005973852, 0.005329287, -0.03580324, 0.002908847, -0.03644116, 0.00393716, -0.026859075, 0.0035517504, 0.022646148, 0.01772885, -0.01996157, 0.015974572, -0.029291144, -0.0028291072, -0.026380636, -0.006588514, 0.007528781, 0.001230155, -0.014539252, -0.01970906, -0.0011578907, -0.004844202, -0.020214079, 0.043458275, -0.0027842536, 0.01573535, -0.015416391, 0.01742318, -0.0005224628, -0.02013434, 0.0071500163, -0.012173633, 0.014871502, -0.013954492, -0.029796164, -0.0009660163, 0.005940627, 0.00094525074, 0.00844579, -0.0046913675, 0.009063775, -0.008359405, -0.0064788717, 0.010299744, -0.01647959, -0.0007504693, -0.048348993, 0.01758266, -0.0043092803, -0.03396922, -0.012220148, 0.016306821, 0.014605702, -0.03152386, -0.023058137, 0.021609528, -0.020612778, -0.020240659, 0.009834595, -0.16809183, 0.01972235, 0.011821449, 0.013648823, -0.011243334, 0.031072004, 0.024918737, 0.015881542, -0.032374423, -0.017077642, 0.029556943, 0.010804764, -0.015363231, 0.000722228, -0.007927481, 0.003714553, -0.019483129, -0.0067479936, 0.022406928, -0.0034387857, 0.027018555, -0.010419354, -0.0189914, 0.015177172, 0.01835348, 0.0057545668, 0.0028257847, 0.0016496204, -0.009847885, -0.016014442, -0.0030135058, -0.010744959, 0.012578978, -0.014911372, 0.0034122057, 0.011103789, -0.0187256, -0.01864586, -0.012731813, 0.030274604, 0.015894832, 0.01958945, -0.0007782952, 0.0006811121, 0.01004059, 0.00458837, 0.025543366, 0.0013946187, 0.023882117, -0.00412322, 0.00875146, -0.0005245394, 0.0088312, -0.002040014, 0.00501365, 0.01822058, 0.0034088832, -0.0063725514, -0.003943805, -0.0009817982, -0.013821593, -0.007203176, 0.0058409516, 0.022845497, 0.0062031043, -0.013941202, -0.025955357, 0.002827446, -0.0033939318, 0.0028872509, -0.010738314, -0.012180278, 0.03614878, 0.0012152037, 0.0022659437, 0.0062662316, -0.007575296, 0.029955644, 0.0026663048, -0.00416309, -0.013555792, 0.03633484, -0.023961857, 0.0012650412, -0.025955357, 0.01851296, 0.011642033, -0.01980209, 0.03569692, 0.0019835315, 0.0042129275, -0.024559906, -0.04207612, -0.0035251705, 0.000993427, -0.0020499814, -0.01875218, 0.006063559, -0.03726514, -0.00013227695, -0.0008563739, 0.0022194288, -0.027217906, 0.006522064, 0.022473378, 0.008040446, -0.012818198, 0.0209849, 0.044229098, 0.007375946, -0.00424283, 0.0010814732, 0.006983891, 0.0023722637, -0.01006717, 0.029131664, -0.021290569, -0.026925525, 0.014672152, 0.0026231124, 0.004305958, -0.015283491, 0.001610581, 0.03707908, -0.0064057764, 0.013250123, -0.065227285, 0.01989512, 0.03989656, 0.058688607, 0.00038561746, 0.027297646, -0.012705233, 0.01762253, -0.047179475, 0.016173922, -0.0025915485, -0.041145816, 0.0032377744, 0.0016338385, 0.030460663, -0.00915016, 0.00032456653, -0.006229684, -0.023031557, 0.011542358, 0.010339614, -0.026194576, 0.01879205, -0.012844778, -0.01755608, 0.023762507, -0.0138614625, 0.016253661, 0.026619855, 0.005641602, 0.010352904, -0.03569692, 0.013888042, -0.014685442, 0.0059505943, -0.009708339, -0.0068709264, -0.026008517, 0.0391789, 0.0024586488, 0.008073671, 0.004183025, 0.015921412, -0.026194576, -0.0058774995, 0.014937952, -0.03553744, 0.014140552, -0.01790162, -0.01770227, -0.005455542, 0.00043441664, -0.013715273, -0.0006740518, 0.026181286, -0.0017360053, 0.0050369073, 0.012731813, -0.032374423, 0.00477443, 0.030859362, -0.0016977965, -0.044149354, -0.0052927397, 0.016094182, 0.005817694, -0.014207002, 0.0018223902, -0.0024968574, -0.014977822, 0.007296206, 0.017330151, -0.025078217, 0.006309424, -0.0351919, 0.011442684, -0.031178324, -0.00837934, 0.017117511, -0.015110722, 0.0057512443, -0.012499238, -0.00845908, -0.025556656, -0.012386274, 0.01876547, 0.01996157, -0.009342865, 0.024573196, -0.0354577, -0.01578851, 0.02093174, 0.027696345, -0.025264276, 0.009369445, 0.01685171, 0.005196387, -0.0065453216, 0.0039504506, 0.027962144, -0.01972235, -0.03657406, -0.08308903, -0.0020981575, 0.021343729, -0.0027111585, -0.017356731, -0.01705106, 0.007276271, -0.019562868, 0.00899068, -0.022127839, -0.03654748, 0.006166557, 0.00788761, 0.0038574203, -0.04199638, -0.0180611, 0.021383598, -0.002108125, 0.015868252, 0.025237696, 0.01681184, -0.009887755, 0.031842824, -0.01826045, -0.03338446, 0.0021446727, -0.014844921, 0.0086850105, -0.020333689, 0.001827374, -0.005960562, -0.003395593, -0.020612778, 0.027164744, 0.0061266865, -0.048694532, 0.015137302, 0.027138164, 0.011097144, 0.041225556, -0.02002802, -0.028679805, -0.0010490788, -0.004940555, -0.0018622603, 0.022526538, -0.021210829, 0.030008804, 0.021410178, -0.034128703, 0.0066449963, 0.022885367, -0.0115024885, -0.0094957, 0.0039338376, -0.007017116, -0.019283779, 0.016027732, -0.012818198, -0.01808768, -0.0013123868, -0.002254315, 0.028732965, -0.017303571, 0.024201076, -0.013243478, -0.012751748, 0.004066738, -0.00501365, -0.014432932, -0.012738458, 0.0065386766, 6.987629e-05, 0.01807439, -0.02010776, -0.01868573, -0.013755143, -0.012745103, -0.015987862, 0.017117511, 0.012658718, 0.014672152, -0.007223111, 0.003794293, 0.013662113, 0.023908697, -0.023257487, -0.007169951, 0.01897811, 0.0033241594, -0.01848638, 0.030753043, -0.009409315, -0.0044521475, -0.006030334, 0.0026413861, -0.005329287, 0.0026962073, 0.0028756221, 0.0012916211, -0.00027202955, 0.009090355, 0.01565561, -0.027403966, -0.03683986, 0.0013223543, -0.05698749, -0.010645284, -0.005694762, 0.01892495, 0.008027156, -0.0039969655, -0.013781723, 0.007289561, 0.0022177675, -0.0017260378, -0.022114549, -0.014180422, -0.0062097493, 0.030221444, -0.0092299, 0.034474242, 0.007807871, 0.01772885, 0.022779047, 0.01046587, 0.01848638, -0.01690487, -0.011289849, -0.00044812195, 0.00219451, 0.021729138, -0.01697132, -0.01891166, -0.022048097, -0.011887899, 0.012200213, 0.026473666, 0.0024702775, 0.03500584, 0.021104509, -0.010931019, -0.0032195006, 0.00041219743, -0.00026621515, -0.010605414, -0.0056648594, 0.00434915, -0.02091845, 0.023496708, -0.03330472, -0.01665236, -0.022911947, -0.027908985, -0.0053658346, -0.011356299, 0.01921733, -0.010804764, 0.00950899, 0.009528925, 5.0979583e-05, 0.014180422, 0.029105084, -0.025237696, 0.011117079, 0.012492593, -0.013230188, -0.0023589737, -0.050050113, 0.0038707105, -0.009276415, -0.027696345, -0.01879205, 0.02004131, -0.0061964593, -0.010412709, -0.0051199696, -0.0020981575, 0.013622243, -0.00875146, -0.021184249, -0.00932293, -0.03298576, -0.0016496204, -0.0007662511, -0.025197826, 0.008465725, -0.029105084]"
