major_unique_id,embedding
118_5741,"[0.01335157, 0.003033107, 0.0061547, -0.004630773, -0.023032606, 0.00077179546, -0.028394207, 0.011096813, -0.0012363475, -0.007865432, -0.0049879947, 0.02088272, -0.006842925, 0.016438752, -0.00044120156, -0.0004989633, 0.018038057, -0.020450123, 0.018995017, -0.0115031935, -0.011286894, -9.031676e-06, -0.01411845, -0.020961374, -0.025274253, 0.016202789, 0.031094672, -0.020083068, -0.024094438, -0.0021007257, 0.0133581245, 0.008376685, -0.026650704, -0.0008471725, 0.0035656623, -0.009825235, -0.009628599, -7.6810856e-08, 0.01618968, 0.02779119, 0.01646497, 0.02309815, 0.017618567, 0.020541886, 0.011345885, -0.0036213757, -0.0035558306, -0.034371935, -0.016766477, 0.009641708, -0.005404207, 0.029652677, -0.021013811, -0.0043358193, -0.014433066, -0.0013395813, 0.0032133565, 0.030544093, -0.012407718, -0.031986088, -0.012217637, 0.003981875, -0.033296995, 0.017500585, -0.006738053, 0.02557576, -0.02159061, 0.008245594, -0.011726048, 0.009549945, 0.00080129085, 0.0044931276, -0.0043915324, 0.0015296625, 0.06239909, 0.015599772, -0.014472394, 0.0024513928, 0.0033198674, 0.0031297863, 0.010939504, -0.032038525, 0.0018090493, -0.0023547136, 0.022993278, 0.016058588, 0.00096105743, 0.014433066, -0.018575527, -0.047926694, 0.0035591077, 0.010113634, 0.022534462, 0.002192489, 0.0013084473, 0.02159061, -0.0069281342, 0.005781092, -0.018156039, -0.04066428, -0.0057221013, 0.0021138347, -0.025798615, -0.0072689694, -0.050469853, 0.009674481, -0.0013281109, 0.018103601, 0.033139683, -0.015088519, -0.04839862, 0.0276601, -0.0050109355, -0.046537135, 0.010972277, -0.02684734, 0.007524596, 0.023753604, 0.017133532, -0.029678894, 0.02337344, 0.026113233, 0.008809283, -0.0025120222, 0.02170859, 0.020305922, -0.017487476, -0.016687823, 0.00023698709, -0.004171956, -0.020922048, 0.011109922, 0.0047749723, 0.0071575427, -0.00057434035, 0.016084807, -0.013390897, 0.0021433302, -0.01411845, -0.009359864, 0.018195365, 0.023924021, -0.016661605, -0.012053774, -0.0048405174, -0.004309601, -0.009313982, 0.019283416, 0.0031117613, 0.013266361, 0.008311139, -0.03043922, 0.020043742, 0.009215664, -0.0027250443, 0.01687135, 0.027869845, 0.01590128, 0.004345651, 0.0036705346, -0.010120189, -0.0012355282, 0.005020767, -0.012886198, 0.0067577166, 0.016504297, -0.00186804, 0.0012822292, 0.011182021, -0.0017861084, -0.015075411, 0.032903723, -0.01785453, -0.01727773, 0.017906966, 0.01023817, 0.014682138, -0.004598, -0.016412534, -0.016661605, -0.018759053, -0.010415142, 0.0048929537, 0.016635388, -0.03681022, 0.014747684, 0.0018254356, 0.010664214, 0.022167407, -0.013777615, 0.034738988, 0.04029723, 0.024277965, 0.0021646323, -0.6212642, -0.03998261, -0.0087306285, -0.011037822, 0.017041769, -0.012755108, -0.008304585, 0.0037950706, -0.0010479048, -0.045724373, 0.008684747, -0.0136071965, -0.009916998, -0.0034017991, -0.019139217, -0.01148353, -0.009707253, 0.0016517406, -0.00010487242, -0.03030813, -0.009858008, 0.0055746245, -0.016019262, 0.04082159, 0.00069150253, 0.017880747, 0.012394609, -0.0032231882, 0.003046216, 0.026716249, -0.026572049, -0.0115031935, 0.009490954, -0.012610909, 0.05159723, 0.017841421, -0.0053517707, 0.010985386, 0.007989967, 0.013738287, -0.016281443, 5.9707636e-05, -0.01280099, 0.0023432432, -0.01265679, 0.0098776715, 0.010847741, -0.0124601545, 0.012709226, 0.0044931276, -0.01120824, -0.0008217737, 0.030832492, 0.004024479, 0.008665084, -0.014367522, 0.035053607, -0.04095268, -0.027083302, -0.0030544093, 0.0011290171, 0.007334515, 0.0009438518, -0.0070461156, 0.0064299903, 0.028577734, -0.033375647, 0.0045127915, 0.01771033, 0.027004648, -0.027738756, 0.022364043, -0.004122797, 0.012879644, 0.014157777, 0.024920309, 0.032038525, 0.0018450991, -0.0045029595, 0.016294552, 0.030045949, -0.011116477, 0.004447246, -0.018365782, 0.023858475, -0.042787947, -0.00829803, 0.008068622, 0.0040048156, -0.012781326, 0.009097682, 0.0067970436, 0.010690432, 0.0026480285, -0.015835736, 0.04719259, 0.0034575125, -0.006092432, -0.0312782, 0.0040375884, 0.0032756245, -0.010113634, 0.014918102, 0.0067314985, -0.003331338, 0.013961141, -0.023819149, 0.009163228, 0.050600942, -0.0038343978, -0.0044111963, 0.013489215, -0.005338662, 0.003958934, -0.010919841, -0.01949316, 0.004034311, 0.04210628, 0.005892519, -0.0035033943, 0.01397425, 0.009910444, 0.019545598, -0.0003488237, -0.0029003778, 0.021669263, -0.00036131826, 0.0044898503, -0.014996756, -0.011241012, 0.037046183, -0.010847741, 0.01908678, -0.020214159, 0.033296995, 0.021629937, 0.0064562084, -0.005944955, 0.0045914454, 0.0029151256, -0.027686318, 0.007360733, -0.00051780755, -0.016032372, 0.005096144, -0.025851052, -0.013286024, -0.001756613, -0.0018565696, -0.005587734, 0.0063841087, -0.023452096, -0.02105314, 0.017775875, -0.0018270742, 0.00027344664, 0.0094188545, -0.0015624352, -0.020646758, 0.0126895625, 0.012879644, 0.0019860214, 0.010952613, 0.029731331, -0.009097682, -0.023543859, 0.0110247135, 0.0009799016, -0.025903488, -0.030229475, -0.014865666, 0.0071575427, 0.0056237835, 0.01107715, 0.021236666, -0.022639334, -0.016229007, 0.008553657, 0.0014174163, -0.015167174, -0.0153507, 0.0276601, -0.01797251, 0.005377989, -0.00070870813, 0.006030164, -0.005767983, 0.019584924, 0.009025583, -0.0014616593, 0.021433301, 0.028315553, -0.016635388, -0.006003946, -0.0015296625, 0.033585392, 0.0018139652, -0.029049661, 0.0055746245, 0.0015526034, 0.019047454, 0.006013778, 0.022036318, -0.0034181855, 0.015324483, -0.010795305, 0.014393739, 0.01120824, 0.0126698995, 0.01335157, 0.0037295255, -0.00774745, -0.02755523, -0.025811724, -0.020227268, 0.029731331, -0.006711835, 0.0023874862, -0.02463191, 0.011673612, -0.018863926, -0.008815838, -0.007891649, -0.00039224743, -0.031671472, 0.005469752, 0.0004973247, 0.024500819, -0.0005706534, -0.0063709994, 0.0023710998, -0.025130054, 0.008802729, 0.016307661, -0.014498612, 0.040769152, 0.013725178, -0.034319498, 0.021918336, 0.009936661, -0.009405745, 0.01797251, 0.00089469284, -0.026572049, 0.009235327, 0.006410327, 0.017736549, 0.0032117178, 0.017880747, -0.00435876, -0.0156391, 0.032903723, -0.0068888073, -0.02324235, 0.020371467, -0.010729759, 0.0042178375, 0.0034902852, 0.015206501, 0.012650236, 0.002045012, 0.013240143, 0.0040277564, 0.0040933015, 0.01840511, -0.008461894, -0.0006312828, -0.005630338, -0.014197104, -0.023858475, 0.0031543658, -0.025208708, 0.024684345, -0.0029298733, 0.00653814, -0.016268333, 0.012145537, -0.009110792, -0.00075049326, 0.0014723105, -0.024815436, -0.012866535, 0.0057745376, 0.014537939, 0.0011093536, -0.022311607, -0.017526804, 0.00809484, -0.026663812, 0.011647393, -0.02489409, -0.005492693, 0.013371234, 0.016661605, -0.009661372, -0.013895595, 0.016255226, 0.018693509, -0.030517874, -0.00042891182, -0.013672742, -0.026126342, -0.016504297, -0.025785506, 0.006475872, 0.021249775, -0.02986242, 0.010002207, 0.01141143, -0.012597799, -0.008212822, -0.024763, -0.0033723037, 0.009477845, 0.028839916, 0.015521118, -0.023347223, 0.003308397, 0.056840852, -0.004008093, -0.0051616896, 0.0023547136, -0.002085978, 0.01307628, 0.042263586, 0.010362706, -0.023425877, 0.009091128, 0.0015009865, -0.021865899, -0.021918336, -0.024946528, 0.012945189, -0.014996756, -0.03224827, 0.012748553, 0.0022957227, 0.01051346, 0.017094204, 0.0066790623, -0.005020767, -0.024330402, 0.011549075, 0.018837709, 0.018850818, -0.021223556, 0.009143564, -0.0037262482, 0.016386315, -0.0060399957, 0.024369728, -0.0017467813, 0.011188576, -0.02532669, -0.00532883, 0.012361837, -0.0022334547, -0.0033428085, -0.0026316424, 0.043626927, 0.016950006, 0.0003672583, 0.024658129, -0.012433936, 0.024330402, 0.02503829, 0.008592984, -0.025090726, 0.0136071965, 0.00020288306, -0.00844223, 0.03306103, 0.003686921, -0.01826091, 0.008088285, -0.010926396, -0.03057031, -0.01659606, -0.0041162423, -0.024081329, 0.012571582, 0.012676454, -0.00028553154, -0.014983647, 0.0053353845, -0.054953147, 0.011070595, -0.0077408953, -0.0131877065, 0.009097682, -0.014079123, -0.007681905, -0.0041457377, 0.015979934, 0.0029905026, 0.013063171, 0.00787854, -0.0024743336, -0.009569609, -0.0033985218, 0.020646758, 0.009313982, -0.019663578, 0.04978818, -0.011640838, -0.013948032, -0.0007754824, -0.014957429, -0.0052763936, 0.025339799, -0.011575294, -0.0066987257, -0.012840317, -0.017644785, 0.014996756, 0.017920075, -0.012591245, 0.010546233, -0.0008602816, -0.00073205866, 0.0061841956, 0.0058400827, -0.0050863125, -0.028944789, -0.018234693, -0.02406822, -0.0042178375, 0.007721232, 0.02876126, 0.008357021, -0.010841186, 0.0045259004, -0.016714042, 0.0087306285, 0.03639073, -0.019611143, 0.030229475, 0.0059842826, 0.0186804, 0.013672742, -0.014760793, 0.028158246, 0.022862187, -0.039694212, 0.015167174, -0.0340311, 0.0043784236, 0.029364277, -0.011313112, 0.02807959, 0.0037459116, -0.0025824832, -0.03817356, -0.002872521, -0.009799017, 0.035473097, -0.02448771, 0.00093565864, -0.046301175, 0.0014444537, -0.026060795, 0.0034640671, 0.00062268, -0.033847574, 0.003059325, -0.020096177, 0.0049519446, -0.020790957, 0.05075825, -0.020358358, -0.01016607, -0.00043341806, 0.0051747984, 0.007360733, 0.0010397118, 0.011935792, 0.005414039, 0.009392636, -0.006076046, -0.010723205, -0.0060957093, -0.006253018, 0.01590128, 0.0037590207, 0.025706852, -0.012112765, 0.012256964, 0.038829014, 0.0032936495, 0.01591439, -0.0031789453, -0.0025513493, -0.038855232, 0.027345484, 0.03390001, 0.00029454404, -0.0057483194, -0.030072166, -0.0048437947, 0.026755577, 0.00712477, -0.011909574, 0.0067446074, -0.032510452, 0.0022121526, -0.009799017, -0.014092231, 0.008887937, -0.0070526702, -0.024120657, -0.007183761, -0.023583185, 0.0014370799, -0.027293047, 0.03227449, -0.010841186, -0.003251045, -0.0018565696, 0.032825068, -0.013672742, 0.017382603, -0.028315553, -0.0073214057, 0.02227228, 0.017513694, 0.01210621, 0.0038835567, -0.024959635, 0.0025316859, -0.01675337, 0.0070198975, -0.020935157, -0.030517874, -0.005368157, -8.9254216e-05, -0.02282286, 0.00809484, -0.021787245, -0.004348928, -0.0015321205, -0.010887068, 0.015416246, 0.0029626458, -0.005469752, 0.009150119, -0.0035459986, 0.027424138, -0.026572049, 0.014603484, 0.04674688, 0.00083242485, -0.011876802, -0.016478078, 0.014406849, -0.014485503, 0.043705583, 0.026480285, 0.005502525, 0.0008668361, 0.0049027856, 0.047795605, -0.0046602683, -0.04150326, 0.0038671705, 0.029809985, -0.00016642352, -0.0016394509, 0.023281677, -0.017631676, 0.008357021, -0.008160385, -0.005528743, -0.039064977, 0.009163228, -0.008003077, 0.020686084, 0.0015861953, -0.005253453, 0.0040638065, -0.0063709994, 0.0017893857, -0.023032606, -0.017579239, 0.033873793, -0.020148614, 0.042551983, -0.037465673, 0.0004973247, -0.00014450682, 0.020214159, -0.025352908, 0.026952213, -0.00082628, 0.031776343, -0.036416948, -0.024946528, -0.003926161, 0.020699194, 0.014039795, 0.01356787, -0.0061841956, -0.014760793, -0.023910912, -0.016045481, 0.0012388055, 0.02353075, 0.0034902852, 0.0021777414, -0.00851433, -0.03195987, -0.014826339, -0.025772396, 0.00584336, 0.004289937, -0.0074459417, 0.00996288, -0.013803832, 0.0076294686, 0.0020712302, -0.005830251, 0.013056616, 0.029154534, -0.014092231, 0.010742868, -0.02849908, -0.009431963, -0.012794435, 0.011680165, 0.0096875895, -0.03371648, 0.036626693, -0.013515433, -0.01591439, -0.006102264, -0.005702438, -0.0011118115, -0.009504063, -0.02102692, 0.024566364, -0.013404006, 0.00071239506, -0.0012232384, -0.0067446074, 0.02644096, -0.011129585, -0.0037655754, -0.021643046, -0.015062301, 0.0076622413, -0.001336304, -0.0019139217, -0.0188246, -0.024277965, -0.012565027, 0.0034444036, -0.0043554828, -0.005122362, 0.00023657743, -0.035577968, -0.018942581, 0.0011667056, 0.032195833, -0.01950627, 0.0060989866, 0.015717754, 0.011201685, 0.013961141, 0.035735276, 0.0005116627, -0.0036934756, -0.008612648, -0.017094204, -0.04758586, -0.010546233, -0.012348727, 0.04357449, 0.007360733, -0.008914156, -0.020502558, -0.0007976039, -0.021761026, 0.01369896, 0.002272782, 0.01355476, -0.01466903, 0.024291074, 0.007852322, -0.015088519, -0.006003946, 0.0051649665, -0.044885397, -0.025510216, -0.016071698, -0.0025316859, -0.011214795, 0.018523091, -0.0077015683, 0.020922048, 0.022953952, -0.008284921, -0.010808414, 0.035053607, -0.008927265, -0.016661605, 0.0015714477, 0.014839447, -0.0312782, -0.019886432, -0.014865666, -0.006426713, 0.008199712, 0.0020777849, -0.018772162, -0.035735276, 0.00996288, -0.01618968, -0.014642811, 0.028735043, 0.0044406913, -0.024422165, 0.015022974, 0.014865666, -0.00072919106, -0.014210213, -0.030911146, 0.045855466, -0.011909574, -0.022547571, -0.010677324, 0.0012986155, -0.046432264, 0.0056991605, 0.020568103, -0.02421242, 0.002303916, -0.026139451, -0.00864542, -0.012014447, -0.02282286, -0.017199077, -0.010677324, -0.042919036, 0.041450825, 0.019191653, -0.025510216, -0.020214159, -0.03264154, -0.020541886, 0.007150988, -0.012079991, -0.0047389227, -0.025903488, 0.00767535, -0.0024923587, 0.028577734, -0.0005411581, -0.014918102, 0.028708825, -0.019545598, -0.0032494063, 0.26973185, 0.0009799016, 0.020450123, -0.0046438817, -0.0027709259, 0.022455808, 0.017330168, 0.006203859, -0.025890378, -0.00066405546, -0.024671236, -0.015468682, -0.007917868, -0.0005042889, 0.015140955, -0.045593284, -0.013292579, -0.0312782, -0.021905227, -0.0064725946, 0.024002675, 0.008212822, -0.01771033, -0.028787479, 0.005889242, -0.0070788884, -0.007465605, 0.007609805, 0.026218105, 0.0022203457, -0.018247802, -0.00058826874, 0.0064496538, -0.012741999, -0.01438063, -0.007622914, -0.009313982, 0.0010266027, -0.0012527339, 0.022377152, -0.01052657, -0.008180048, 0.02557576, -0.03458168, 0.0141053405, 0.026755577, -0.0036967527, 0.006649567, 0.0053353845, 0.030072166, -0.01265679, 0.012368391, 0.01936207, 0.0434434, 0.0014542855, 0.029993512, 0.0039687655, 0.017526804, 0.00525673, 0.009812126, -0.010801859, 0.016950006, -0.0051649665, 0.026231214, 0.03500117, -0.010074307, -0.023124369, -0.011811256, -0.017094204, -0.011404876, -0.0065741898, -0.017317059, -0.016832024, 0.001074123, -0.027004648, -0.030937364, 0.035053607, 0.032458015, 0.010841186, 0.058413938, -0.008953483, -0.02173481, -0.0033952445, -0.012283182, 0.012302846, -0.018365782, 0.019978195, -0.0007623733, -0.0024497542, -0.011247567, 0.0016279805, -0.005836806, -0.0020204326, -0.0013305688, 0.025444672, 0.032825068, 0.006079323, 0.01565221, -0.02933806, 0.0069543524, -0.01646497, 0.051964283, 0.02807959, 0.035656624, 0.005096144, 0.005692606, -0.02531358, -0.024409056, -0.0051125307, -0.0039064977, 0.01155563, -0.031592816, 5.7864178e-05, -0.024395946, -0.018759053, 0.010270943, 0.012827208, -0.009700699, 0.02296706, -0.008357021, 0.0030937365, -0.009379527, -0.0069281342, 0.022036318, -0.014787011, 0.0022465638, -0.022390261, 0.018470654, -0.010651105, -0.0029593685, 0.020581212, -0.017959401, 0.01908678, -0.023281677, 0.008212822, -0.004224392, -0.02422553, 0.01797251, -0.008114504, -0.005895796, -0.0015353977, -0.004014647, 0.00684948, 0.0020400963, 0.008396348, 0.007826105, -0.0036017122, -0.0011339331, -0.0058073103, -0.013869378, -0.025143163, -0.033795137, -0.009812126, -0.029442932, 0.010716651, -0.0012723973, -0.041975185, -2.8957693e-05, 0.0062464634, 0.03584015, -0.016111026, 0.0058335285, 0.032038525, -0.015140955, -0.0012207805, -0.007465605, -0.16559355, 0.020594321, 0.0053845434, 0.0049847174, 0.010474133, 0.017054878, 0.01685824, -0.0043030465, -0.025431562, -0.002939705, 0.004496405, -0.011372103, -0.022482025, -0.009222219, -0.006462763, 0.023294786, -0.019611143, 0.011850583, 0.025064507, -0.00494539, 0.0058073103, -0.017671002, -0.02463191, 0.014026687, 0.0021007257, -0.02173481, -0.0004039227, -0.009372973, -0.03043922, 0.0042637195, -0.014511721, 0.019217871, 0.0056729424, 0.0050863125, 0.020017523, -0.00097416644, -0.014092231, -0.0129386345, -0.035368223, 0.015036083, 0.0154949, 0.027896063, 0.020922048, -0.018562417, -0.003069157, 0.004175233, 0.029233187, 0.0049683307, 0.0398253, -0.021774136, 0.01424954, -0.004024479, 0.007190315, -0.005387821, 0.010395478, 0.01923098, 0.016818915, 0.008278366, -0.010769087, 0.01992576, -0.010264388, -0.020004414, 0.012650236, 0.010336488, 0.010618333, -0.005938401, -0.0072427513, 0.01342367, -0.004257165, 0.017749658, -0.013181152, -0.024002675, 0.018732836, -0.011037822, 0.015848845, 0.008756847, 0.019820888, 0.025772396, 0.014419958, -0.0037950706, -0.023963347, 0.010978831, -0.027712537, 0.0031117613, -0.0136465235, 0.00015321205, -0.009196, -0.008317694, 0.025090726, -0.021643046, 0.0015288432, -0.020817176, -0.01659606, -0.01494432, 0.0053353845, 0.018103601, -0.019283416, -0.020266594, -0.006836371, 0.0026545832, 0.017684111, -0.0013215564, -0.01355476, -0.004771695, 0.009425409, 0.0054861386, 0.019335853, 0.015678426, 0.027686318, -0.005204294, -0.016425643, 0.010716651, 0.013502324, 0.02020105, 0.01936207, 0.0087306285, -0.030622747, -0.034843862, 0.003749189, 0.004555396, 0.024959635, -0.01210621, -0.018156039, 0.013082834, -0.001943417, -0.0042047286, -0.06507333, -0.0011626091, 0.02684734, 0.0346079, -0.004545564, 0.02627054, -0.008121058, -0.0089797005, -0.017749658, 0.0131483795, -0.023622513, -0.018300237, 0.001559158, -0.021682372, 0.0077802227, 0.010408588, 0.0142757585, -0.01355476, -0.0050338763, 0.018772162, -0.0077146776, -0.004014647, -0.014918102, -0.02448771, -0.016582951, -0.00061653514, -0.020384576, 0.020830285, 0.033113465, 0.0005309166, -6.093661e-05, -0.02891857, -0.016792696, 0.007806441, 0.028577734, 0.0037065847, -0.006203859, -0.004414473, 0.03555175, 0.003775407, 0.0063841087, 0.014092231, -0.007839213, -0.03154038, -0.0041424604, -0.024684345, -0.01148353, -0.0047913585, 0.023216132, -0.024527038, -0.017107313, 0.004289937, -0.03555175, -0.011319667, 0.038252216, -0.0044177505, -0.004896231, 0.027896063, -0.0069805705, -0.010172625, 0.00024231264, -0.0020613985, -0.04121486, 0.014406849, 0.00975969, -0.005377989, -0.014498612, -0.0008529077, 0.0032985653, -0.0024759723, -0.009405745, 0.0035853258, -0.005446811, 0.020502558, -0.016950006, -0.0019057285, -0.018051166, 0.021275992, 0.013541651, -0.01272889, -0.01727773, -0.007806441, 0.006167809, -0.018011838, -0.0007341069, 0.01908678, 0.0041457377, -0.008324249, 0.018903254, -0.003100291, -0.0021138347, 0.038409524, 0.023753604, 0.01100505, 0.0309898, 0.00249072, 0.008632311, -0.0106052235, 0.003201886, 0.024251748, -0.0030363842, -0.015835736, -0.08610026, 0.0038442297, 0.0009880948, -0.0031560045, 0.0023547136, -0.0013330268, 0.013331906, -0.0147739025, -0.002223623, -0.005794201, -0.016923787, 0.005528743, 0.0011871886, 0.003134702, -0.02089583, -0.017330168, 0.006662676, 0.013436778, 0.020843394, 0.030413002, -0.004748754, 0.00021711868, 0.016268333, 0.0032395746, -0.027319266, -0.008357021, -0.00095859944, -0.0051354715, -0.006410327, 0.022639334, -0.0061973045, -0.0126895625, -0.0045619505, 0.021485737, -0.010257834, -0.046170082, 0.027214393, 0.019689796, -0.0015419523, 0.07524596, -0.024251748, -0.030413002, 0.031645253, -0.003131425, -0.009956325, 0.013318798, -0.01480012, 0.020817176, 0.018156039, -0.028839916, 0.033690266, 0.013489215, 0.0016378122, -0.021105574, 0.0050535398, -0.0076032504, 0.0013682573, 0.0014903354, -0.013043507, -0.010139852, 0.02628365, 0.0077933315, -0.0080227405, -0.0044275825, -0.00028635087, -0.027502792, 0.009595826, -0.013030398, -0.022350935, -0.008402903, -0.0461963, 0.018169146, 0.004230947, 0.010624887, 0.0068888073, 0.0034968397, 0.0013182791, 0.0016230645, -0.022717988, 0.010592114, -0.001336304, 0.05049607, -0.009969435, -0.0053747115, 0.020292813, 0.03487008, -0.006724944, -0.00747216, 0.005155135, -0.007511487, -0.0071706516, 0.022757316, -0.0011322944, 0.001473949, -0.0060826004, -0.019702906, 0.008048958, -0.022206735, 0.023216132, 0.021407083, 0.004555396, 0.0018418218, 0.0017500585, -0.019716015, -0.036207203, -0.0037819617, -0.036574256, -0.013017289, -0.008665084, 0.012256964, -0.0048142993, -0.019034345, 0.017408822, 0.009681035, -0.03264154, -0.0016763201, -0.010847741, -0.0124536, -0.020528777, 0.033165902, 0.00974658, 0.03235314, 0.024369728, 0.004421028, -0.011300003, 0.0028381099, 0.012722336, -0.015298264, 0.0067970436, 0.016071698, -0.0052501755, -0.0068298164, -0.027633883, -0.011673612, -0.021826573, 0.026113233, 0.013194261, 0.033113465, 0.014433066, 0.039196067, 0.016451862, -0.021944555, 0.014996756, -0.010729759, 0.005804033, 0.0021711867, -0.008016186, -0.012532254, -0.006328395, 0.00031441243, -0.013023844, -0.002498913, -0.015599772, -0.033428084, -0.0074787145, -0.029442932, 0.014918102, 0.00044324982, 0.020109287, 0.033585392, 0.00019008126, -0.0023956792, 0.018995017, -0.026572049, 0.004955222, 0.01950627, -0.011621175, -0.0024464768, -0.020096177, -0.001027422, -0.009838344, -0.035158478, -0.037439454, 0.0073214057, 0.00032670217, -0.010467579, -0.010696987, 0.007334515, 0.040506974, -0.0020613985, -0.002539879, -0.008835501, -0.034791425, -0.018431328, -0.0063972175, -0.01065766, 0.0066233487, 0.008134167]"
